league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Aaron Ramsey,1,2017,7119,2017-08-11 19:45:00,158153,83,504,175801,Alexandre Lacazette,0.38922300934791565,0.9230000305175782,0.509000015258789,67,,Open Play,Missed Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Aaron Ramsey,1,2017,7119,2017-08-11 19:45:00,158161,83,504,175798,Granit Xhaka,0.01776440069079399,0.9290000152587891,0.634000015258789,80,,From Corner,Missed Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Aaron Ramsey,1,2017,7119,2017-08-11 19:45:00,158162,83,504,175798,Granit Xhaka,0.0587523989379406,0.94,0.37099998474121093,82,Right Foot,From Corner,Goal
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Aaron Ramsey,1,2017,7119,2017-08-11 19:45:00,158165,83,504,175798,Granit Xhaka,0.027025099843740463,0.7440000152587891,0.4209999847412109,94,Right Foot,Open Play,Missed Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alex Oxlade-Chamberlain,1,2017,7119,2017-08-11 19:45:00,158136,83,966,175799,Mesut Özil,0.017941800877451897,0.8069999694824219,0.72,7,Left Foot,Open Play,Missed Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alex Oxlade-Chamberlain,1,2017,7119,2017-08-11 19:45:00,158137,83,966,175799,Mesut Özil,0.028922799974679947,0.7859999847412109,0.6430000305175781,13,Right Foot,Open Play,Saved Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alex Oxlade-Chamberlain,1,2017,7119,2017-08-11 19:45:00,158151,83,966,175800,Danny Welbeck,0.03048430010676384,0.78,0.4570000076293945,58,Right Foot,Open Play,Saved Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alex Oxlade-Chamberlain,1,2017,7119,2017-08-11 19:45:00,158156,83,966,175804,Aaron Ramsey,0.021888399496674538,0.84,0.23100000381469726,73,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alex Oxlade-Chamberlain,1,2017,7119,2017-08-11 19:45:00,158157,83,966,175795,Héctor Bellerín,0.019586699083447456,0.710999984741211,0.35700000762939454,73,Right Foot,From Corner,Blocked Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alex Oxlade-Chamberlain,1,2017,7119,2017-08-11 19:45:00,158159,83,966,175798,Granit Xhaka,0.020262999460101128,0.774000015258789,0.3129999923706055,78,Right Foot,Open Play,Missed Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alexandre Lacazette,1,2017,7119,2017-08-11 19:45:00,158133,83,3277,175797,Mohamed Elneny,0.04362209886312485,0.885,0.5259999847412109,1,,Open Play,Goal
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alexandre Lacazette,1,2017,7119,2017-08-11 19:45:00,158146,83,3277,175799,Mesut Özil,0.07638309895992279,0.855999984741211,0.5379999923706055,46,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Alexandre Lacazette,1,2017,7119,2017-08-11 19:45:00,158163,83,3277,175802,Olivier Giroud,0.10771899670362473,0.93,0.62,84,Left Foot,Open Play,Saved Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Danny Welbeck,1,2017,7119,2017-08-11 19:45:00,158138,83,501,175799,Mesut Özil,0.3752239942550659,0.9059999847412109,0.605,21,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Danny Welbeck,1,2017,7119,2017-08-11 19:45:00,158140,83,501,175799,Mesut Özil,0.10934799909591675,0.8680000305175781,0.44799999237060545,25,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Danny Welbeck,1,2017,7119,2017-08-11 19:45:00,158147,83,501,175792,Sead Kolasinac,0.5296519994735718,0.925,0.505,46,Right Foot,Open Play,Goal
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Granit Xhaka,1,2017,7119,2017-08-11 19:45:00,158139,83,204,175797,Mohamed Elneny,0.010858099907636642,0.6759999847412109,0.5729999923706055,21,Left Foot,Open Play,Missed Shot
ENG-Premier League,1718,2017-08-11 Arsenal-Leicester,Arsenal,Granit Xhaka,1,2017,7119,2017-08-11 19:45:00,158145,83,204,175799,Mesut Özil,0.017316099256277084,0.725999984741211,0.5940000152587891,37,Left Foot,Set Piece,Blocked Shot
