league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Gabriel Agbonlahor,1,2015,82,2015-08-08 18:00:00,487146,71,890,,,0.07548429816961288,0.86,0.5029999923706054,67,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Gabriel Agbonlahor,1,2015,82,2015-08-08 18:00:00,487150,71,890,548651,Micah Richards,0.05467610061168671,0.795,0.5070000076293946,81,Left Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Idrissa Gueye,1,2015,82,2015-08-08 18:00:00,487136,71,668,548653,Jordan Veretout,0.018269099295139313,0.7419999694824219,0.5979999923706054,26,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Idrissa Gueye,1,2015,82,2015-08-08 18:00:00,487144,71,668,548657,Gabriel Agbonlahor,0.11366800218820572,0.8830000305175781,0.5609999847412109,47,Left Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Leandro Bacuna,1,2015,82,2015-08-08 18:00:00,487141,71,674,,,0.09737080335617065,0.7859999847412109,0.4370000076293945,42,Right Foot,Direct Freekick,Blocked Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Rudy Gestede,1,2015,82,2015-08-08 18:00:00,487147,71,671,,,0.052679698914289474,0.935,0.32599998474121095,67,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Rudy Gestede,1,2015,82,2015-08-08 18:00:00,487148,71,671,548655,Ashley Westwood,0.3740819990634918,0.93,0.5029999923706054,71,,From Corner,Goal
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Andrew Surman,1,2015,82,2015-08-08 18:00:00,487138,73,460,548639,Matt Ritchie,0.024035999551415443,0.7769999694824219,0.38599998474121094,32,Left Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Andrew Surman,1,2015,82,2015-08-08 18:00:00,487149,73,460,,,0.04037810117006302,0.835,0.6329999923706054,75,Left Foot,Set Piece,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Callum Wilson,1,2015,82,2015-08-08 18:00:00,487140,73,468,548640,Andrew Surman,0.11617299914360046,0.8969999694824219,0.31799999237060544,40,Right Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Callum Wilson,1,2015,82,2015-08-08 18:00:00,487145,73,468,548638,Charlie Daniels,0.015393800102174282,0.835,0.7730000305175782,60,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Dan Gosling,1,2015,82,2015-08-08 18:00:00,487139,73,462,,,0.41575300693511963,0.8930000305175781,0.4759999847412109,36,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Joshua King,1,2015,82,2015-08-08 18:00:00,487137,73,465,548640,Andrew Surman,0.020942900329828262,0.754000015258789,0.3170000076293945,28,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Joshua King,1,2015,82,2015-08-08 18:00:00,487142,73,465,548640,Andrew Surman,0.05408469960093498,0.8769999694824219,0.6559999847412109,44,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Marc Pugh,1,2015,82,2015-08-08 18:00:00,487134,73,466,548635,Simon Francis,0.047871001064777374,0.9009999847412109,0.5279999923706055,19,,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Marc Pugh,1,2015,82,2015-08-08 18:00:00,487143,73,466,548635,Simon Francis,0.09880410134792328,0.9059999847412109,0.485,46,Right Foot,Set Piece,Saved Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Matt Ritchie,1,2015,82,2015-08-08 18:00:00,487135,73,461,548643,Joshua King,0.022423800081014633,0.7580000305175781,0.39599998474121095,24,Left Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Matt Ritchie,1,2015,82,2015-08-08 18:00:00,487151,73,461,548640,Andrew Surman,0.020245999097824097,0.8490000152587891,0.26299999237060545,82,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Branislav Ivanovic,1,2015,86,2015-08-08 20:30:00,51525,80,682,57143,Willian,0.01549530029296875,0.7609999847412109,0.225,10,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Branislav Ivanovic,1,2015,86,2015-08-08 20:30:00,51546,80,682,57142,Cesc Fàbregas,0.12053699791431427,0.9159999847412109,0.504000015258789,65,,Set Piece,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Branislav Ivanovic,1,2015,86,2015-08-08 20:30:00,51550,80,682,57143,Willian,0.016777699813246727,0.785,0.295,75,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Cesc Fàbregas,1,2015,86,2015-08-08 20:30:00,51536,80,686,57143,Willian,0.05294400081038475,0.85,0.3320000076293945,36,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Diego Costa,1,2015,86,2015-08-08 20:30:00,51534,80,802,,,0.05036640167236328,0.98,0.24399999618530274,32,Right Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Eden Hazard,1,2015,86,2015-08-08 20:30:00,51549,80,701,57143,Willian,0.102913998067379,0.9680000305175781,0.33299999237060546,74,Right Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Falcao,1,2015,86,2015-08-08 20:30:00,51552,80,696,57145,Eden Hazard,0.0660547986626625,0.8169999694824219,0.5359999847412109,86,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Nemanja Matic,1,2015,86,2015-08-08 20:30:00,51528,80,697,57145,Eden Hazard,0.014681600034236908,0.7269999694824218,0.34599998474121096,17,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Oscar,1,2015,86,2015-08-08 20:30:00,51529,80,692,,,0.04070160165429115,0.8380000305175781,0.845,22,Right Foot,Direct Freekick,Goal
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Oscar,1,2015,86,2015-08-08 20:30:00,51537,80,692,,,0.13650299608707428,0.9130000305175782,0.43,36,Right Foot,Open Play,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Willian,1,2015,86,2015-08-08 20:30:00,51544,80,700,57146,Diego Costa,0.03421169891953468,0.8919999694824219,0.7269999694824218,58,Right Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,André Ayew,1,2015,86,2015-08-08 20:30:00,51531,84,713,,,0.5561850070953369,0.9369999694824219,0.524000015258789,28,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,André Ayew,1,2015,86,2015-08-08 20:30:00,51532,84,713,,,0.5106949806213379,0.9290000152587891,0.5370000076293945,28,Left Foot,Open Play,Goal
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,André Ayew,1,2015,86,2015-08-08 20:30:00,51551,84,713,57161,Eder,0.02543400041759014,0.8469999694824218,0.25,80,Left Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Bafétimbi Gomis,1,2015,86,2015-08-08 20:30:00,51524,84,717,57155,Jonjo Shelvey,0.03804349899291992,0.9169999694824219,0.595999984741211,6,,From Corner,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Bafétimbi Gomis,1,2015,86,2015-08-08 20:30:00,51526,84,717,57155,Jonjo Shelvey,0.36591699719429016,0.885,0.44099998474121094,14,Left Foot,Open Play,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Bafétimbi Gomis,1,2015,86,2015-08-08 20:30:00,51530,84,717,57159,Jefferson Montero,0.3120949864387512,0.924000015258789,0.45099998474121095,28,,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Bafétimbi Gomis,1,2015,86,2015-08-08 20:30:00,51539,84,717,57155,Jonjo Shelvey,0.05706169828772545,0.9269999694824219,0.6020000076293945,46,Left Foot,From Corner,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Bafétimbi Gomis,1,2015,86,2015-08-08 20:30:00,51542,84,717,,,0.7611690163612366,0.885,0.5,54,Right Foot,,Goal
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Federico Fernández,1,2015,86,2015-08-08 20:30:00,51533,84,708,,,0.0,0.05699999809265137,0.295,29,Right Foot,Open Play,Own Goal
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Federico Fernández,1,2015,86,2015-08-08 20:30:00,51540,84,708,57155,Jonjo Shelvey,0.12019900232553482,0.9340000152587891,0.524000015258789,47,,From Corner,Missed Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Gylfi Sigurdsson,1,2015,86,2015-08-08 20:30:00,51535,84,714,57159,Jefferson Montero,0.01762459985911846,0.775,0.6930000305175781,36,Right Foot,Open Play,Saved Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Gylfi Sigurdsson,1,2015,86,2015-08-08 20:30:00,51538,84,714,,,0.0671280026435852,0.7880000305175782,0.6759999847412109,46,Right Foot,Direct Freekick,Blocked Shot
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Gylfi Sigurdsson,1,2015,86,2015-08-08 20:30:00,51541,84,714,,,0.039194200187921524,0.86,0.629000015258789,49,Left Foot,From Corner,Blocked Shot
