league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Adama Traoré,1,2024,26602,2024-08-16 19:00:00,584627,228,900,666195,Rodrigo Muniz,0.036473482847213745,0.8669999694824219,0.27799999237060546,7,Right Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Adama Traoré,1,2024,26602,2024-08-16 19:00:00,584644,228,900,666191,Sasa Lukic,0.05785633623600006,0.8090000152587891,0.5120000076293946,70,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Adama Traoré,1,2024,26602,2024-08-16 19:00:00,584645,228,900,666190,Andreas Pereira,0.020298421382904053,0.7580000305175781,0.3609999847412109,71,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Alex Iwobi,1,2024,26602,2024-08-16 19:00:00,584636,228,500,666190,Andreas Pereira,0.018717896193265915,0.9619999694824218,0.6279999923706054,47,,From Corner,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Calvin Bassey,1,2024,26602,2024-08-16 19:00:00,584646,228,11728,666195,Rodrigo Muniz,0.03420756012201309,0.8230000305175781,0.5720000076293945,75,Left Foot,From Corner,Blocked Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Calvin Bassey,1,2024,26602,2024-08-16 19:00:00,584649,228,11728,666190,Andreas Pereira,0.0817909836769104,0.915,0.4279999923706055,90,,Set Piece,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Kenny Tete,1,2024,26602,2024-08-16 19:00:00,584628,228,5973,666190,Andreas Pereira,0.021440427750349045,0.7269999694824218,0.500999984741211,12,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Kenny Tete,1,2024,26602,2024-08-16 19:00:00,584637,228,5973,666190,Andreas Pereira,0.06600375473499298,0.950999984741211,0.5929999923706055,49,,From Corner,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Rodrigo Muniz,1,2024,26602,2024-08-16 19:00:00,584629,228,10717,666190,Andreas Pereira,0.03738508000969887,0.889000015258789,0.45599998474121095,13,,From Corner,Blocked Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Fulham,Rodrigo Muniz,1,2024,26602,2024-08-16 19:00:00,584641,228,10717,,,0.04453698918223381,0.8630000305175781,0.48400001525878905,61,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Alejandro Garnacho,1,2024,26602,2024-08-16 19:00:00,584643,89,10552,,,0.023224636912345886,0.79,0.4109999847412109,68,Right Foot,From Corner,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Alejandro Garnacho,1,2024,26602,2024-08-16 19:00:00,584650,89,10552,666178,Marcus Rashford,0.3805783987045288,0.875999984741211,0.4520000076293945,93,Left Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Bruno Fernandes,1,2024,26602,2024-08-16 19:00:00,584630,89,1228,666171,Lisandro Martínez,0.050078392028808594,0.970999984741211,0.6730000305175782,19,Left Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Bruno Fernandes,1,2024,26602,2024-08-16 19:00:00,584632,89,1228,666174,Casemiro,0.25769174098968506,0.9130000305175782,0.34599998474121096,28,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Bruno Fernandes,1,2024,26602,2024-08-16 19:00:00,584633,89,1228,666174,Casemiro,0.4701629877090454,0.9130000305175782,0.46299999237060546,33,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Bruno Fernandes,1,2024,26602,2024-08-16 19:00:00,584639,89,1228,,,0.03356590494513512,0.78,0.5629999923706055,54,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Bruno Fernandes,1,2024,26602,2024-08-16 19:00:00,584642,89,1228,666174,Casemiro,0.03178107738494873,0.7759999847412109,0.49,65,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Bruno Fernandes,1,2024,26602,2024-08-16 19:00:00,584647,89,1228,666180,Alejandro Garnacho,0.09460592269897461,0.8190000152587891,0.5420000076293945,79,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Casemiro,1,2024,26602,2024-08-16 19:00:00,584631,89,2248,666177,Mason Mount,0.020807035267353058,0.7469999694824219,0.47900001525878905,26,Right Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Casemiro,1,2024,26602,2024-08-16 19:00:00,584634,89,2248,666176,Amad Diallo Traore,0.01805894263088703,0.9580000305175781,0.5990000152587891,36,,From Corner,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Casemiro,1,2024,26602,2024-08-16 19:00:00,584635,89,2248,,,0.07073989510536194,0.8080000305175781,0.44799999237060545,41,Right Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Joshua Zirkzee,1,2024,26602,2024-08-16 19:00:00,584648,89,8044,666180,Alejandro Garnacho,0.09523133933544159,0.9069999694824219,0.43900001525878907,86,Left Foot,Open Play,Goal
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Kobbie Mainoo,1,2024,26602,2024-08-16 19:00:00,584640,89,11174,666177,Mason Mount,0.029925644397735596,0.7880000305175782,0.575,55,Right Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-16 Manchester United-Fulham,Manchester United,Mason Mount,1,2024,26602,2024-08-16 19:00:00,584638,89,7768,,,0.46622347831726074,0.9280000305175782,0.5629999923706055,52,Left Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-17 Arsenal-Wolverhampton Wanderers,Arsenal,Ben White,1,2024,26604,2024-08-17 14:00:00,584738,83,7298,666300,Thomas Partey,0.01839972287416458,0.735,0.435,13,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-17 Arsenal-Wolverhampton Wanderers,Arsenal,Ben White,1,2024,26604,2024-08-17 14:00:00,584741,83,7298,666305,Gabriel Martinelli,0.03666941821575165,0.8180000305175781,0.34599998474121096,15,Right Foot,Open Play,Missed Shot
ENG-Premier League,2425,2024-08-17 Arsenal-Wolverhampton Wanderers,Arsenal,Bukayo Saka,1,2024,26604,2024-08-17 14:00:00,584740,83,7322,666300,Thomas Partey,0.042397331446409225,0.8719999694824219,0.29600000381469727,14,Left Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-17 Arsenal-Wolverhampton Wanderers,Arsenal,Bukayo Saka,1,2024,26604,2024-08-17 14:00:00,584742,83,7322,666304,Kai Havertz,0.04708961397409439,0.8430000305175781,0.3320000076293945,17,Right Foot,Open Play,Saved Shot
ENG-Premier League,2425,2024-08-17 Arsenal-Wolverhampton Wanderers,Arsenal,Bukayo Saka,1,2024,26604,2024-08-17 14:00:00,584747,83,7322,666305,Gabriel Martinelli,0.3456461727619171,0.93,0.44400001525878907,36,,Open Play,Missed Shot
