join_key,league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url,home_team_shortened
2016-08-13_Burnley,ENG-Premier League,1617,2016-08-13 Burnley-Swansea,1,2016,464,2016-08-13,92,84,Burnley,Swansea,SWA,BUR,0,1,1.04903,1.72089,True,True,https://understat.com/match/464,Burnley
2016-08-13_Crystal,ENG-Premier League,1617,2016-08-13 Crystal Palace-West Bromwich Albion,1,2016,462,2016-08-13,78,76,Crystal Palace,West Bromwich Albion,WBA,CRY,0,1,0.990062,0.684593,True,True,https://understat.com/match/462,Crystal
2016-08-13_Everton,ENG-Premier League,1617,2016-08-13 Everton-Tottenham,1,2016,463,2016-08-13,72,82,Everton,Tottenham,TOT,EVE,1,1,0.790063,1.12348,True,True,https://understat.com/match/463,Everton
2016-08-13_Hull,ENG-Premier League,1617,2016-08-13 Hull-Leicester,1,2016,461,2016-08-13,91,75,Hull,Leicester,LEI,HUL,2,1,0.740018,2.45631,True,True,https://understat.com/match/461,Hull
2016-08-13_Manchester,ENG-Premier League,1617,2016-08-13 Manchester City-Sunderland,1,2016,467,2016-08-13,88,77,Manchester City,Sunderland,SUN,MCI,2,1,1.95479,1.09877,True,True,https://understat.com/match/467,Manchester
2016-08-13_Middlesbrough,ENG-Premier League,1617,2016-08-13 Middlesbrough-Stoke,1,2016,465,2016-08-13,93,85,Middlesbrough,Stoke,STO,MID,1,1,1.80523,0.485626,True,True,https://understat.com/match/465,Middlesbrough
2016-08-13_Southampton,ENG-Premier League,1617,2016-08-13 Southampton-Watford,1,2016,466,2016-08-13,74,90,Southampton,Watford,WAT,SOU,1,1,0.937328,0.180046,True,True,https://understat.com/match/466,Southampton
2016-08-14_Arsenal,ENG-Premier League,1617,2016-08-14 Arsenal-Liverpool,1,2016,469,2016-08-14,83,87,Arsenal,Liverpool,LIV,ARS,3,4,1.18197,1.6591,True,True,https://understat.com/match/469,Arsenal
2016-08-14_Bournemouth,ENG-Premier League,1617,2016-08-14 Bournemouth-Manchester United,1,2016,468,2016-08-14,73,89,Bournemouth,Manchester United,MUN,BOU,1,3,0.522847,1.91105,True,True,https://understat.com/match/468,Bournemouth
2016-08-15_Chelsea,ENG-Premier League,1617,2016-08-15 Chelsea-West Ham,1,2016,470,2016-08-15,80,81,Chelsea,West Ham,WHU,CHE,2,1,1.4603,0.445604,True,True,https://understat.com/match/470,Chelsea
2016-08-19_Manchester,ENG-Premier League,1617,2016-08-19 Manchester United-Southampton,1,2016,471,2016-08-19,89,74,Manchester United,Southampton,SOU,MUN,2,0,1.36553,0.613233,True,True,https://understat.com/match/471,Manchester
2016-08-20_Burnley,ENG-Premier League,1617,2016-08-20 Burnley-Liverpool,1,2016,473,2016-08-20,92,87,Burnley,Liverpool,LIV,BUR,2,0,0.197536,0.939025,True,True,https://understat.com/match/473,Burnley
2016-08-20_Leicester,ENG-Premier League,1617,2016-08-20 Leicester-Arsenal,1,2016,478,2016-08-20,75,83,Leicester,Arsenal,ARS,LEI,0,0,0.553693,0.521509,True,True,https://understat.com/match/478,Leicester
2016-08-20_Stoke,ENG-Premier League,1617,2016-08-20 Stoke-Manchester City,1,2016,472,2016-08-20,85,88,Stoke,Manchester City,MCI,STO,1,4,1.31066,2.17198,True,True,https://understat.com/match/472,Stoke
2016-08-20_Swansea,ENG-Premier League,1617,2016-08-20 Swansea-Hull,1,2016,474,2016-08-20,84,91,Swansea,Hull,HUL,SWA,0,2,1.14134,2.18655,True,True,https://understat.com/match/474,Swansea
2016-08-20_Tottenham,ENG-Premier League,1617,2016-08-20 Tottenham-Crystal Palace,1,2016,475,2016-08-20,82,78,Tottenham,Crystal Palace,CRY,TOT,1,0,2.25623,0.357943,True,True,https://understat.com/match/475,Tottenham
2016-08-20_Watford,ENG-Premier League,1617,2016-08-20 Watford-Chelsea,1,2016,476,2016-08-20,90,80,Watford,Chelsea,CHE,WAT,1,2,0.804549,1.75595,True,True,https://understat.com/match/476,Watford
2016-08-20_West,ENG-Premier League,1617,2016-08-20 West Bromwich Albion-Everton,1,2016,477,2016-08-20,76,72,West Bromwich Albion,Everton,EVE,WBA,1,2,2.01885,1.83897,True,True,https://understat.com/match/477,West
2016-08-21_Sunderland,ENG-Premier League,1617,2016-08-21 Sunderland-Middlesbrough,1,2016,479,2016-08-21,77,93,Sunderland,Middlesbrough,MID,SUN,1,2,1.4645,0.854908,True,True,https://understat.com/match/479,Sunderland
2016-08-21_West,ENG-Premier League,1617,2016-08-21 West Ham-Bournemouth,1,2016,480,2016-08-21,81,73,West Ham,Bournemouth,BOU,WHU,1,0,1.69288,0.39341,True,True,https://understat.com/match/480,West
2016-08-27_Chelsea,ENG-Premier League,1617,2016-08-27 Chelsea-Burnley,1,2016,485,2016-08-27,80,92,Chelsea,Burnley,BUR,CHE,3,0,2.65838,0.18449,True,True,https://understat.com/match/485,Chelsea
2016-08-27_Crystal,ENG-Premier League,1617,2016-08-27 Crystal Palace-Bournemouth,1,2016,486,2016-08-27,78,73,Crystal Palace,Bournemouth,BOU,CRY,1,1,2.659,0.974014,True,True,https://understat.com/match/486,Crystal
2016-08-27_Everton,ENG-Premier League,1617,2016-08-27 Everton-Stoke,1,2016,487,2016-08-27,72,85,Everton,Stoke,STO,EVE,1,0,2.31835,0.187415,True,True,https://understat.com/match/487,Everton
2016-08-27_Hull,ENG-Premier League,1617,2016-08-27 Hull-Manchester United,1,2016,488,2016-08-27,91,89,Hull,Manchester United,MUN,HUL,0,1,0.268815,2.47208,True,True,https://understat.com/match/488,Hull
2016-08-27_Leicester,ENG-Premier League,1617,2016-08-27 Leicester-Swansea,1,2016,483,2016-08-27,75,84,Leicester,Swansea,SWA,LEI,2,1,2.47977,0.32818,True,True,https://understat.com/match/483,Leicester
2016-08-27_Southampton,ENG-Premier League,1617,2016-08-27 Southampton-Sunderland,1,2016,484,2016-08-27,74,77,Southampton,Sunderland,SUN,SOU,1,1,0.613743,1.39142,True,True,https://understat.com/match/484,Southampton
2016-08-27_Tottenham,ENG-Premier League,1617,2016-08-27 Tottenham-Liverpool,1,2016,481,2016-08-27,82,87,Tottenham,Liverpool,LIV,TOT,1,1,0.590511,1.92569,True,True,https://understat.com/match/481,Tottenham
2016-08-27_Watford,ENG-Premier League,1617,2016-08-27 Watford-Arsenal,1,2016,482,2016-08-27,90,83,Watford,Arsenal,ARS,WAT,1,3,1.07775,2.03271,True,True,https://understat.com/match/482,Watford
2016-08-28_Manchester,ENG-Premier League,1617,2016-08-28 Manchester City-West Ham,1,2016,490,2016-08-28,88,81,Manchester City,West Ham,WHU,MCI,3,1,3.21624,1.08385,True,True,https://understat.com/match/490,Manchester
2016-08-28_West,ENG-Premier League,1617,2016-08-28 West Bromwich Albion-Middlesbrough,1,2016,489,2016-08-28,76,93,West Bromwich Albion,Middlesbrough,MID,WBA,0,0,0.696845,0.396816,True,True,https://understat.com/match/489,West
2016-09-10_Arsenal,ENG-Premier League,1617,2016-09-10 Arsenal-Southampton,1,2016,494,2016-09-10,83,74,Arsenal,Southampton,SOU,ARS,2,1,1.89219,1.17522,True,True,https://understat.com/match/494,Arsenal
2016-09-10_Bournemouth,ENG-Premier League,1617,2016-09-10 Bournemouth-West Bromwich Albion,1,2016,495,2016-09-10,73,76,Bournemouth,West Bromwich Albion,WBA,BOU,1,0,0.986511,1.48347,True,True,https://understat.com/match/495,Bournemouth
2016-09-10_Burnley,ENG-Premier League,1617,2016-09-10 Burnley-Hull,1,2016,496,2016-09-10,92,91,Burnley,Hull,HUL,BUR,1,1,0.453149,0.907116,True,True,https://understat.com/match/496,Burnley
2016-09-10_Liverpool,ENG-Premier League,1617,2016-09-10 Liverpool-Leicester,1,2016,498,2016-09-10,87,75,Liverpool,Leicester,LEI,LIV,4,1,2.76916,1.22508,True,True,https://understat.com/match/498,Liverpool
2016-09-10_Manchester,ENG-Premier League,1617,2016-09-10 Manchester United-Manchester City,1,2016,491,2016-09-10,89,88,Manchester United,Manchester City,MCI,MUN,1,2,1.01013,1.88688,True,True,https://understat.com/match/491,Manchester
2016-09-10_Middlesbrough,ENG-Premier League,1617,2016-09-10 Middlesbrough-Crystal Palace,1,2016,492,2016-09-10,93,78,Middlesbrough,Crystal Palace,CRY,MID,1,2,0.611959,1.12437,True,True,https://understat.com/match/492,Middlesbrough
2016-09-10_Stoke,ENG-Premier League,1617,2016-09-10 Stoke-Tottenham,1,2016,493,2016-09-10,85,82,Stoke,Tottenham,TOT,STO,0,4,1.01771,2.77025,True,True,https://understat.com/match/493,Stoke
2016-09-10_West,ENG-Premier League,1617,2016-09-10 West Ham-Watford,1,2016,497,2016-09-10,81,90,West Ham,Watford,WAT,WHU,2,4,1.32216,1.85479,True,True,https://understat.com/match/497,West
2016-09-11_Swansea,ENG-Premier League,1617,2016-09-11 Swansea-Chelsea,1,2016,499,2016-09-11,84,80,Swansea,Chelsea,CHE,SWA,2,2,1.2304,2.19035,True,True,https://understat.com/match/499,Swansea
2016-09-12_Sunderland,ENG-Premier League,1617,2016-09-12 Sunderland-Everton,1,2016,500,2016-09-12,77,72,Sunderland,Everton,EVE,SUN,0,3,1.0404,2.84526,True,True,https://understat.com/match/500,Sunderland
2016-09-16_Chelsea,ENG-Premier League,1617,2016-09-16 Chelsea-Liverpool,1,2016,501,2016-09-16,80,87,Chelsea,Liverpool,LIV,CHE,1,2,1.16415,1.41642,True,True,https://understat.com/match/501,Chelsea
2016-09-17_Everton,ENG-Premier League,1617,2016-09-17 Everton-Middlesbrough,1,2016,506,2016-09-17,72,93,Everton,Middlesbrough,MID,EVE,3,1,1.17467,0.178081,True,True,https://understat.com/match/506,Everton
2016-09-17_Hull,ENG-Premier League,1617,2016-09-17 Hull-Arsenal,1,2016,502,2016-09-17,91,83,Hull,Arsenal,ARS,HUL,1,4,0.969693,3.63453,True,True,https://understat.com/match/502,Hull
2016-09-17_Leicester,ENG-Premier League,1617,2016-09-17 Leicester-Burnley,1,2016,503,2016-09-17,75,92,Leicester,Burnley,BUR,LEI,3,0,1.98503,0.464523,True,True,https://understat.com/match/503,Leicester
2016-09-17_Manchester,ENG-Premier League,1617,2016-09-17 Manchester City-Bournemouth,1,2016,504,2016-09-17,88,73,Manchester City,Bournemouth,BOU,MCI,4,0,3.38733,0.389672,True,True,https://understat.com/match/504,Manchester
2016-09-17_West,ENG-Premier League,1617,2016-09-17 West Bromwich Albion-West Ham,1,2016,505,2016-09-17,76,81,West Bromwich Albion,West Ham,WHU,WBA,4,2,1.94229,2.37422,True,True,https://understat.com/match/505,West
2016-09-18_Crystal,ENG-Premier League,1617,2016-09-18 Crystal Palace-Stoke,1,2016,508,2016-09-18,78,85,Crystal Palace,Stoke,STO,CRY,4,1,1.31366,1.20308,True,True,https://understat.com/match/508,Crystal
2016-09-18_Southampton,ENG-Premier League,1617,2016-09-18 Southampton-Swansea,1,2016,509,2016-09-18,74,84,Southampton,Swansea,SWA,SOU,1,0,2.15218,0.490661,True,True,https://understat.com/match/509,Southampton
2016-09-18_Tottenham,ENG-Premier League,1617,2016-09-18 Tottenham-Sunderland,1,2016,510,2016-09-18,82,77,Tottenham,Sunderland,SUN,TOT,1,0,2.52591,0.960821,True,True,https://understat.com/match/510,Tottenham
2016-09-18_Watford,ENG-Premier League,1617,2016-09-18 Watford-Manchester United,1,2016,507,2016-09-18,90,89,Watford,Manchester United,MUN,WAT,3,1,1.74506,1.41359,True,True,https://understat.com/match/507,Watford
2016-09-24_Arsenal,ENG-Premier League,1617,2016-09-24 Arsenal-Chelsea,1,2016,518,2016-09-24,83,80,Arsenal,Chelsea,CHE,ARS,3,0,1.66224,0.613553,True,True,https://understat.com/match/518,Arsenal
2016-09-24_Bournemouth,ENG-Premier League,1617,2016-09-24 Bournemouth-Everton,1,2016,517,2016-09-24,73,72,Bournemouth,Everton,EVE,BOU,1,0,0.693594,1.15724,True,True,https://understat.com/match/517,Bournemouth
2016-09-24_Liverpool,ENG-Premier League,1617,2016-09-24 Liverpool-Hull,1,2016,516,2016-09-24,87,91,Liverpool,Hull,HUL,LIV,5,1,4.64913,0.157549,True,True,https://understat.com/match/516,Liverpool
2016-09-24_Manchester,ENG-Premier League,1617,2016-09-24 Manchester United-Leicester,1,2016,511,2016-09-24,89,75,Manchester United,Leicester,LEI,MUN,4,1,2.45604,0.286966,True,True,https://understat.com/match/511,Manchester
2016-09-24_Middlesbrough,ENG-Premier League,1617,2016-09-24 Middlesbrough-Tottenham,1,2016,512,2016-09-24,93,82,Middlesbrough,Tottenham,TOT,MID,1,2,0.361508,1.4158,True,True,https://understat.com/match/512,Middlesbrough
2016-09-24_Stoke,ENG-Premier League,1617,2016-09-24 Stoke-West Bromwich Albion,1,2016,513,2016-09-24,85,76,Stoke,West Bromwich Albion,WBA,STO,1,1,0.979673,0.270862,True,True,https://understat.com/match/513,Stoke
2016-09-24_Sunderland,ENG-Premier League,1617,2016-09-24 Sunderland-Crystal Palace,1,2016,514,2016-09-24,77,78,Sunderland,Crystal Palace,CRY,SUN,2,3,1.51457,1.7887,True,True,https://understat.com/match/514,Sunderland
2016-09-24_Swansea,ENG-Premier League,1617,2016-09-24 Swansea-Manchester City,1,2016,515,2016-09-24,84,88,Swansea,Manchester City,MCI,SWA,1,3,1.11096,2.57704,True,True,https://understat.com/match/515,Swansea
2016-09-25_West,ENG-Premier League,1617,2016-09-25 West Ham-Southampton,1,2016,519,2016-09-25,81,74,West Ham,Southampton,SOU,WHU,0,3,0.693818,2.97877,True,True,https://understat.com/match/519,West
